ID,last_reviewed,product,description,url,image,image_name,image_permission_granted,contacted,image_contact,Category,codebook_category,codebook_sub_category,compatible_OS,target_demographic,coding_language,company,cost_low,cost_high,classroom_kit_cost,amazon_url,msrp,title_image,action_image,available,curricula,notes,entered into db,reviewed
,,ClicBot,A modular robot that can be combined into dozens (hundreds) of different configurations.,https://keyirobot.com/,,,,,,,Hardware,Robotics,"Windows, iOS",3-5; 6-8; 9-12,"Blockly, Python",Keyirobot,$450.00,$750.00,,,,ClicBot-title.jpeg,Clicbot-action.jpeg,TRUE,,,FALSE,KD 
22,3/19/2020,Coda Game,"Young children use a drag-and-drop method to develop their own tablet games.  They set the rules for how to play, win, and lose in the game.  When they run the program their game is built. ",https://itunes.apple.com/us/app/coda-game-make-your-own-games/id1031841567?mt=8,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.hellowonderful.co%2Fpost%2Fkids-can-create-their-own-online-games-with-the-coda-game-app%2F&psig=AOvVaw1q1YsaXzgVUx1FmB5prYVm&ust=1587826794992000&source=images&cd=vfe&ved=0CAMQjB1qFwoTCNDb9Y-qgekCFQAAAAAdAAAAABAJ,,,,,,Software,Software/Game Development Kit,iOS,K-2,Proprietary Blocks,Filimundus AB,$3.00,$3.00,,,,Coda_Game-title.png,Coda_Game-action.png,TRUE,,,FALSE,KD 
226,4/7/2020,Code 'n Learn Kinderbot,"With the FisherPrice Code 'n Learn Kinderbot, your kiddo gets to decide how their pal moves and where he goes. And while little engineers are coding all sorts of cool new paths, they're also learning important stuff they'll need as they head into kindergarten, like shapes, colors, early math, following directions, and problem solving!",https://www.amazon.com/Fisher-Price-Code-n-Learn-Kinderbot/dp/B07MFRD29W/ref=sr_1_31?dchild=1&keywords=coding+for+kids&qid=1586293334&sr=8-31,https://www.fisher-price.com/en-us/product/code-n-learn-kinderbot-fxg15,Code_n_Learn_Kinderbot.png,,,,,Hardware,Robotics,On-board Interface,Pre-K; K-2,N/A,Fisher Price,$50.00,$66.00,,https://www.amazon.com/Fisher-Price-Code-n-Learn-Kinderbot/dp/B07MFRD29W/ref=sr_1_1?crid=286OLM71ZKQKD&dchild=1&keywords=code+n+learn+kinderbot&qid=1588797221&sprefix=code+n+learn%2Caps%2C213&sr=8-1,,Code_n_Learn_Kinderbot-title.png ,Code_n_Learn_Kinderbot-action.png,TRUE,,,FALSE,KD 
334,7/28/2020,Code & Go Robot Mouse,"Jack, the fully programmable robot mouse, is ready to follow commands to teach hands-on coding concepts! Create a step-by-step path for Jack using the 30 double-sided coding cards to provide the perfect introduction to coding concepts.",https://www.learningresources.com/stem-robot-mouse,https://www.stem-supplies.com/technology/robotics-and-coding/code-go-robot-mouse,Mouse_Robot.jpg,,,,,Hardware,Robotics,On-board Interface,Pre-K; K-2; 3-5,N/A,Learning Resources,$30.00,$42.00,,https://www.amazon.com/Learning-Resources-Code-Robot-Mouse/dp/B01B14XK00/ref=sr_1_2?crid=2746DGFVYYYW7&dchild=1&keywords=code+and+go+robot+mouse&qid=1588632484&sprefix=code+and+go+%2Caps%2C234&sr=8-2,,Code_and_Go_Robot_Mouse-title.png,Code_and_Go_Robot_Mouse-action.jpeg,TRUE,,,FALSE,KD 
236,4/8/2020,Code & Go Robot Mouse Board Game,Board game inspired by Learning Resources’ Code & Go Robot Mouse teaches kids coding basics. Two to four players draw coding cards and “compute” their mice towards cheese wedges scattered across the board. Players must use critical thinking skills to navigate their mice away from barriers and toward warp tunnels. Board game teaches coding skills through tactile play without the need for extra screen time or app,https://www.amazon.com/Learning-Resources-Mouse-Mania-Board/dp/B078WMLTJN/ref=sr_1_79?dchild=1&keywords=coding+for+kids&qid=1586301293&sr=8-79,,,,,,,Unplugged,Game,N/A,K-2,Cards,Learning Resources,$15.00,$20.00,,,,Code_and_Go_Robot_ Mouse_ Board_ Game-action.jpeg,Code_and_Go_Robot_ Mouse_ Board_ Game-action.jpeg,TRUE,,,FALSE,KD
278,5/20/2020,Code Avengers,"On online role-playing game in which the player learns their moves and spells through the coding. Includes curriculum on Python, HTML, CSS, JavaScript, web development, design, game development, intro to coding, and computer science. Some of the curriculum is free, while some has a course fee.  500+ lessons, 100+ quizzes, 100+ guided projects. $29/monthly subcription or $120 semi-annual.",https://www.codeavengers.com/,"https://techcrunch.com/2012/08/21/5-ways-to-learn-code-from-the-comfort-of-your-own-browser/

https://www.codeavengers.com/jr

codeavengers.com/guide/ide","Code_Avengers.png
Code_Avengers_2.png
Code_Avengers_3.png",,,,curriculum,Software,Learning Game,"Windows, Mac, Linux, iOS, Android",6-8; 9-12,"Python, HTML, CSS, JavaScript",Online Education LTD,$0.00,$29.00,,,,Code_Avengers-title.png,Code_Avengers-action.png,TRUE,,,FALSE,KD
348,8/5/2020,Code Baymax,Players code instructions for Baymax to rescue Hiro from being kidnapped by Yokai. Game focused on sequencing algorithmic steps. ,http://play.lol.disney.com/v1/files/a2763af0-c6d1-11e5-aba8-06c1e4000066/web/index.html?refOverride=&coreGameId=52a7ffad134e70f5a589f788,,,,,,,Software,Learning Game,"Windows, Mac, Linux, iOS, Android",K-2,Proprietary Blocks,Disney,$0.00,$0.00,,,,Code_Baymax-title.jpeg,Code_Baymax-action.jpeg,TRUE,,,FALSE,KD
280,5/20/2020,Code Combat ,"CodeCombat is an educational video game for learning software programming concepts and languages. Students learn to type coding languages like JavaScript, Python, HTML and CoffeeScript, as well as learning the fundamentals of computer science. Can buy a personal, annual subscription ($100) or a monthly subcription for personalized support and bonus content.",https://codecombat.com/,"https://cruzcal.org/event/codecombat_coding_club#.XsYLGBNKhQI

https://www.commonsense.org/education/game/codecombat","Code_Combat.jpg
Code_Combat_2.png",,,,curriculum,Software,Learning Game,"Windows, Mac, Linux, iOS, Android",3-5; 6-8; 9-12 ,"JavaScritpt, Phython, CoffeeScript, HTML, Lua",Online Education LTD,$100.00,$400.00,,,,Code_Combat-title.jpg,Code_Combat-action.png,TRUE,,,FALSE,KD
,,Code Club World ,"In Code Club World, young people can:

Start out by creating their personal robot avatar
Make music, design a t-shirt, and teach their robot avatar to dance!
Learn to code on islands with structured activities
Discover block-based and text-based coding in Scratch and Python
Earn badges for their progress
Share their coding creations with family, friends, and the Code Club World community",https://codeclubworld.org/,,,,,,,Software,General Environment,"Windows, Mac, iOS, Android ",3-5; 6-8,"Scratch, Python, HTML, CSS",Raspberry Pi Foundation UK,$0.00,$0.00,,,,Code_Club_World-title.jpeg,Code_Club_World-action.jpeg,FALSE,,,FALSE,KD 
206,3/18/2020,Code Hopper,"This active game keeps bodies busy while young brains gain valuable practice in sequencing, decision making and following commands just like a computer. Bright foam mats that link together create a flowchart of fun and simulate the logic of computer code. Simple actions include “Touch your nose” and “Kick your leg” while decisions like “Do you see a circle?” lead children down different paths. The enclosed parent guide defines the coding concepts to further build a foundation for STEM success.",https://www.amazon.com/Hopper-Computer-Coding-Active-Preschoolers/dp/B074R78SXY,https://millerpadsandpaper.com/code-hopper/,Code_Hopper.jpg,,,,,Unplugged,Game,N/A,Pre-K,Large mats,Mindware,$25.95,$26.00,,https://www.amazon.com/Hopper-Computer-Coding-Active-Preschoolers/dp/B074R78SXY/ref=sr_1_1?dchild=1&keywords=code+hopper&qid=1588796302&sr=8-1,,Code_Hopper-title.jpg,Code_Hopper-action.jpeg,FALSE,,not available ,FALSE,KD
213,3/18/2020,Code Jumper,Physical coding kit in which the coding commands are connected via cables. Designed primarily for children with poor or no vision.,https://codejumper.com/,https://codejumper.com/,Code_Jumper.jpg,,,,,Hardware,Tangible Computing,On-board Interface,NA,N/A,American Printing House for the Blind,$999.00,"$1,000.00",,,,Code_Jumper-title.jpg,Code_Jumper-action.jpg,TRUE,,Website says to contact them in order to purchase. Website shows price of $999. Might be a placeholder price,FALSE,KD 
205,3/18/2020,Code Karts,"Code Karts is a fun way to introduce children from the age of 4 to the logic of coding. Designed as a race track, easy to move coding bricks allow the child to decide where the car should go to reach the finish line. Free with in-purchase apps.",https://apps.apple.com/us/app/code-karts-teachers-edition/id1314658831,,,,,,,Software,Learning Game,"Android, iOS ",Pre-K; K-2 ,Proprietary Blocks,app; EDOKI ACADEMY,$0.00,$0.00,,,,Code_Karts-title.jpeg,Code_Karts-action.png,TRUE,,,FALSE,KD 
279,5/20/2020,Code Kingdom,"Learn how to make your own Minecraft mods and Roblox games with Code Kingdoms. ... With the Code Kingdoms Code Editor, kids use real Java and Lua code to create their own games and projects in Minecraft and Roblox. Switch at any time between drag-and-drop blocks and text code (like the pros!)",https://codekingdoms.com/,https://codekingdoms.com/code-your-own-minecraft-mods/,"Code_Kingdom.jpg
Code_Kingdom_2.png",,,,curriculum,Software,Software/Game Development Kit,"Windows, Mac, Linux, iOS, Android",3-5; 6-8,"JavaScript, Lua",Online Education LTD,$15.00,$114.00,,,,Code_Kingdoms-title.jpeg,Code_Kingdoms-action.jpeg,TRUE,,,FALSE,KD 
24,3/19/2020,Code Master,"""In Code Master, your Avatar travels to an exotic world in search of power Crystals. Along the way, you use programming logic to navigate the Map. Think carefully, in each level, only one specific sequence of actions will lead to success. ...Playing Code Master won’t just teach you principles behind programming, you’ll also build planning, sequential reasoning and problem-solving skills.""",http://www.thinkfun.com/products/code-master/,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.amazon.com%2FThinkFun-Master-Programming-Logic-Girls%2Fdp%2FB014993TCI&psig=AOvVaw0vSvLW0Pe7iX7kk6y_vqqT&ust=1587827184104000&source=images&cd=vfe&ved=0CAMQjB1qFwoTCIiU_LCrgekCFQAAAAAdAAAAABAD,,,,,,Unplugged,Game,N/A,K-2; 3-5; 6-8,Boardgame,"Thinkfun, Inc.",$22.00,$29.00,,,,Code_Master-title.jpeg,Code_Master-action.png,TRUE,http://www.thinkfun.com/wp-content/uploads/2015/09/CodeMaster-QuickIN2.pdf,Price is average price on Amazon,FALSE,KD 
25,3/19/2020,Code Monkey Island,"Board game that teaches coding. You are the leader of a group of monkeys and need to get the monkeys to the banana grove before the other players. To do this players use rule cards that help them learn concepts like conditionals, basic looping, boolean logic, and assignment operations in a simple and fun way.",http://codemonkeyplanet.com/,https://www.google.com/url?sa=i&url=https%3A%2F%2Fboardgamegeek.com%2Fboardgame%2F160537%2Fcode-monkey-island&psig=AOvVaw0P2CpcloKDw_LKDZ1c_wG4&ust=1587827277418000&source=images&cd=vfe&ved=0CAMQjB1qFwoTCMCBidurgekCFQAAAAAdAAAAABAD,,,,,,Unplugged,Game,N/A,K-2; 3-5; 6-8; 9-12,Cards,Code Monkey Games LLC,$20.00,$400.00,,,,Code_Monkey_Island-title.png,Code_Monkey-Island-action.png,TRUE,"The ""Coding Training for Teachers"" link: https://www.codecampus.com/",Scroll down for rulebook download,FALSE,KD
26,3/19/2020,Code Monster,"Code Monster features two adjacent boxes. One displays code, the other shows what the code does. As you play with the code (with some help from a prompt), you learn what each command does.",http://www.crunchzilla.com/code-monster,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.commonsense.org%2Feducation%2Fwebsite%2Fcode-monster-from-crunchzilla&psig=AOvVaw3MTwfpWN1rNq53j0EIzJgf&ust=1587827343295000&source=images&cd=vfe&ved=0CAMQjB1qFwoTCPiQgvqrgekCFQAAAAAdAAAAABAJ,,,,,,Software,General Environment,"Windows, Mac, Linux, iOS, Android",any,Javascript,Crunchzilla,$0.00,$0.00,,,,Code_Monster-title.png,Code_Monster-action.jpg,TRUE,,"Out dated, but still available ",FALSE,KD 
228,4/7/2020,Code Piano,"Code Piano teaches girls and boys aged 8 - 12 real computer coding through fun sound-based projects. Play songs, create a customizable piano, or code a ‘DJ booth’ of sound effects to invent new digital music! Code Piano combines familiar tunes with new coding concepts for a fun but valuable learning experience. Learners follow along with online projects and write computer code that they load onto the Code Piano.",https://www.amazon.com/Piano-Learn-Coding-Technology-Skills/dp/B07XTNX7KK/ref=sr_1_41?dchild=1&keywords=coding+for+kids&qid=1586294413&sr=8-41,https://www.eduporium.com/store/let-s-start-coding-code-piano.html,Code_Piano.png,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac, Linux, iOS, Android",3-5; 6-8; 9-12,C++,Let's Start Coding,$45.00,$50.00,,https://www.amazon.com/Piano-Learn-Coding-Technology-Skills/dp/B07XTNX7KK/ref=sr_1_1?dchild=1&keywords=code+piano&qid=1591214907&sr=8-1,,Code_Piano-title.png,Code_Piano-action.jpeg,TRUE,,,FALSE,KD
227,4/7/2020,Code Rocket,"Blast into coding with Code Rocket! Girls and boys aged 8 to 12 can learn coding through this rocket-shaped circuit board. Code Rocket is equipped with eight LED lights, a speaker, and two buttons that are controlled with code. Using a computer and Code Rocket, kids learn how computer programming can control physical objects and get immediate feedback from the rocket that they can code!",https://www.amazon.com/Rocket-Coding-Programming-Through-Electronics/dp/B07XTNM31T/ref=sr_1_34?dchild=1&keywords=coding%2Bfor%2Bkids&qid=1586294413&sr=8-34&th=1,https://www.newegg.com/let-s-start-coding-technology-coding/p/3BM-000E-00005,Code_Rocket.png,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac, ChromeOS",3-5; 6-8; 9-12 ,C++,Let's Start Coding,$45.00,$56.00,,https://www.amazon.com/Rocket-Coding-Programming-Through-Electronics/dp/B07XTNM31T/ref=sr_1_5?dchild=1&keywords=code+rocket&qid=1588797341&sr=8-5,,Code_Rocket-title.png,Code_Rocket-action.png,TRUE,,,FALSE,KD 
167,3/25/2020,Code with Bolt,"I'm a robot that helps everyone write code! I will show you a programming language especially designed for teaching (like LOGO and BASIC) that has the benefits of a simple syntax, no installation, and built-in debugging.",http://www.codewithbolt.com/,,,,,,,Software,Software/Game Development Kit,"Windows, Mac, ChromeOS",K-2; 3-5; 6-8,BASIC,Code with Bolt,$0.00,$0.00,,,,Code_with_bolt-title.png,Code_with_bolt-action.png,FALSE,,"Out dated, not available ",FALSE,KD 
27,3/19/2020,Code-a-pillar twist,Think & Learn Code-a-pillar Twist lets kids discover the fun of coding as they use their problem-solving and sequencing skills to code a path for their buddy to follow. Just twist the dials to program a path and watch Code-a-pillar Twist go!,https://www.fisher-price.com/en-us/product/think-learn-code-a-pillar-twist-gfp25,https://kapiawards.com/2017kapi/think-learn-code-a-pillar/,Code-a-pillar_Twist.png,,,,,Hardware,Robotics,On-board Interface,Pre-K; K-2 ,N/A,Fisher-Price,$35.00,$35.00,,https://www.amazon.com/Fisher-Price-Think-Learn-Code-a-Pillar-Twist/dp/B07MLXX9NN/ref=sr_1_2?dchild=1&keywords=codeapillar+twist&qid=1588631749&sr=8-2,,Code-a-pillar_Twist-title.png,Code-a-pillar-twist-action.png,TRUE,,Price is average price on Amazon,FALSE,KD 
28,3/19/2020,Codea,"Codea is a development tool for students who already know how to code. It does not focus on teaching code, but uses the Lua programming language and simplifies some aspects of the language. For example, if a user writes the code to add a color to the program, a color rose can pop up in place of needing to know the numerical value of the color.",https://codea.io/,https://www.google.com/url?sa=i&url=https%3A%2F%2Fcodea.io%2F&psig=AOvVaw1IoXEW2g-XovNjA46U31NE&ust=1587827541509000&source=images&cd=vfe&ved=0CAMQjB1qFwoTCKiY-NusgekCFQAAAAAdAAAAABAN,,,,,,Software,Software/Game Development Kit,iOS,6-8; 9-12,Lua,Two Lives Left,$15.00,$15.00,,,,Codea-title.png,Codea-action.png,TRUE,,,FALSE,KD 
29,3/19/2020,CodeBug,"CodeBug is a basic microcontroller shaped like a bug, with 6 connection points, 2 physical buttons and a 5x4 grid of LEDs. Users program the microcontroller in a blockly environment and then download the program to CodeBug. There is one power and one ground alligator pad and 4 input/output alligator pads.",https://www.codebug.org.uk/,https://www.kickstarter.com/projects/codebug/codebug,CodeBug.png,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac, ChromeOS",6-8; 9-12,"Blockly, Python, Javascript",OpenLX SP Ltd.,$20.00,$45.00,,,,CodeBug-titile.png,CodeBug-action.jpeg,TRUE,,Main website shows them out of stock but other suggested website has maybe 30 in stock. Seems a bit out of date and sketchy (can only buy from the UK.) Microbits might be a better option. Website has copyright from 2015.,FALSE,KD 
